板块	公司全称	英文名称	注册地址	A股代码	A股简称	A股上市日期	A股总股本	A股流通股本	B股代码	B股 简 称	B股上市日期	B股总股本	B股流通股本	地      区	省    份	城     市	所属行业	公司网址
中小板	好利来（中国）电子科技股份有限公司	"Hollyland (China) Electronics Technology Corp., Ltd."	福建省厦门市翔安区舫山东二路829号	002729	好利来	2014-09-12	"66,680,000"	"66,680,000"				0	0	华东	福建	厦门市	C 制造业	www.hollyfuse.com
中小板	电光防爆科技股份有限公司	"Dianguang Explosion-proof Technology Co.,Ltd"	浙江省乐清经济开发区纬五路180号	002730	电光科技	2014-10-09	"322,674,000"	"306,624,000"				0	0	华东	浙江	温州市	C 制造业	www.dianguang.com
中小板	沈阳萃华金银珠宝股份有限公司	"Shenyang Cuihua Gold and Silver Jewelry Co.,Ltd."	辽宁省沈阳市大东区北顺城路翠华巷72号	002731	萃华珠宝	2014-11-04	"256,156,000"	"220,971,549"				0	0	东北	辽宁	沈阳市	C 制造业	www.chjd.com.cn
中小板	广东燕塘乳业股份有限公司	"GUANGDONG YANTANG DAIRY CO.,LTD."	广东省广州市黄埔区香荔路188号	002732	燕塘乳业	2014-12-05	"157,350,000"	"155,727,775"				0	0	华南	广东	广州市	C 制造业	www.yantangmilk.com
中小板	深圳市雄韬电源科技股份有限公司	"SHENZHEN CENTER POWER TECH.CO.,LTD."	广东省深圳市大鹏新区大鹏街道同富工业区雄韬科技园办公楼、1#、2#、3#、8#厂房及9#厂房南栋1至5层	002733	雄韬股份	2014-12-03	"385,858,813"	"329,543,673"				0	0	华南	广东	深圳市	C 制造业	www.senry-batt.com
中小板	利民控股集团股份有限公司	"Limin Group Co., Ltd."	江苏省新沂经济开发区	002734	利民股份	2015-01-27	"372,524,841"	"322,585,621"				0	0	华东	江苏	徐州市	C 制造业	www.chinalimin.com
中小板	深圳王子新材料股份有限公司	"Shenzhen Prince New Materials Co .,Ltd."	广东省深圳市龙华区龙华街道奋进路4号王子工业园	002735	王子新材	2014-12-03	"152,576,990"	"92,477,852"				0	0	华南	广东	深圳市	C 制造业	www.szwzxc.com
中小板	国信证券股份有限公司	"Guosen Securities Co.,Ltd."	广东省深圳市罗湖区红岭中路1012号国信证券大厦十六层至二十六层	002736	国信证券	2014-12-29	"9,612,429,377"	"8,200,000,000"				0	0	华南	广东	深圳市	J 金融业	www.guosen.com.cn
中小板	葵花药业集团股份有限公司	"SUNFLOWER PHARMACEUTICAL GROUP CO.,LTD"	黑龙江省哈尔滨高新技术产业开发区迎宾路集中区东湖路18号	002737	葵花药业	2014-12-30	"584,000,000"	"539,319,332"				0	0	东北	黑龙江	哈尔滨市	C 制造业	www.kuihuayaoye.com
中小板	中矿资源集团股份有限公司	"Sinomine Resource Group Co., Ltd"	北京市丰台区海鹰路5号6层613室	002738	中矿资源	2014-12-30	"305,746,986"	"241,655,324"				0	0	华北	北京	北京市	C 制造业	www.nfmec.com
中小板	万达电影股份有限公司	"WANDA FILM HOLDING CO., LTD"	北京市朝阳区建国路93号万达广场B座11层	002739	万达电影	2015-01-22	"2,230,725,120"	"1,951,638,146"				0	0	华北	北京	北京市	R 文化传播	www.wandacinemas.com
中小板	福建省爱迪尔珠宝实业股份有限公司	"FUJIAN IDEAL JEWELLERY INDUSTRIAL CO.,LTD."	福建省龙岩市新罗区龙腾南路14号珠江大厦4F	002740	爱迪尔	2015-01-22	"454,061,077"	"241,679,001"				0	0	华东	福建	龙岩市	C 制造业	www.idr.com.cn
中小板	广东光华科技股份有限公司	"Guangdong Guanghua Sci-Tech Co.,Ltd."	广东省汕头市大学路295号	002741	光华科技	2015-02-16	"374,260,373"	"319,009,853"				0	0	华南	广东	汕头市	C 制造业	www.ghtech.com
中小板	重庆三圣实业股份有限公司	"Chongqing Sansheng Industrial Co.,Ltd."	重庆市北碚区三圣镇街道	002742	三圣股份	2015-02-17	"432,000,000"	"409,725,000"				0	0	西南	重庆	重庆市	C 制造业	www.cqsstc.com
中小板	安徽富煌钢构股份有限公司	"Anhui Fuhuang Steel Structure Co., Ltd."	安徽省巢湖市黄麓镇富煌工业园	002743	富煌钢构	2015-02-17	"435,268,478"	"335,538,380"				0	0	华东	安徽	合肥市	C 制造业	www.fuhuang.cn
中小板	木林森股份有限公司	"MLS CO., LTD."	广东省中山市小榄镇木林森大道1号	002745	木林森	2015-02-17	"1,484,166,399"	"917,516,099"				0	0	华南	广东	中山市	C 制造业	www.zsmls.com
中小板	山东仙坛股份有限公司	"SHANDONG XIANTAN CO.,LTD."	山东省烟台市牟平工业园区（城东）	002746	仙坛股份	2015-02-16	"573,692,485"	"363,117,511"				0	0	华东	山东	烟台市	A 农林牧渔	www.sdxiantan.com
中小板	南京埃斯顿自动化股份有限公司	"ESTUN AUTOMATION CO., LTD"	江苏省南京江宁经济技术开发区将军南路155号	002747	埃斯顿	2015-03-20	"840,264,296"	"730,048,618"				0	0	华东	江苏	南京市	C 制造业	www.estun.com
中小板	江西世龙实业股份有限公司	"Jiangxi Selon Industrial Co., Ltd"	江西省乐平市接渡镇（江西世龙实业股份有限公司3栋行政办公楼）	002748	世龙实业	2015-03-19	"240,000,000"	"240,000,000"				0	0	华东	江西	景德镇市	C 制造业	www.chinaselon.com
中小板	四川国光农化股份有限公司	"Sichuan Guoguang Agrochemical Co.,Ltd."	四川省简阳市平泉镇	002749	国光股份	2015-03-20	"430,884,770"	"276,089,085"				0	0	西南	四川	成都市	C 制造业	www.scggic.com
中小板	昆明龙津药业股份有限公司	"KUNMING LONGJIN PHARMACEUTICAL CO.,LTD"	云南省昆明市高新区科高路2188号	002750	龙津药业	2015-03-24	"400,500,000"	"398,091,201"				0	0	西南	云南	昆明市	C 制造业	www.longjin.com.cn
中小板	深圳市易尚展示股份有限公司	"Shenzhen ESUN Display Co., Ltd"	广东省深圳市宝安区新安街道海旺社区中心区甲岸南路易尚科技创意大厦二十三层	002751	易尚展示	2015-04-24	"154,550,613"	"121,465,831"				0	0	华南	广东	深圳市	C 制造业	www.es-display.com
中小板	昇兴集团股份有限公司	Sunrise Group Company Limited	福建省福州市马尾区经济技术开发区经一路	002752	昇兴股份	2015-04-22	"833,180,519"	"831,723,418"				0	0	华东	福建	福州市	C 制造业	www.shengxingholdings.com
中小板	山西永东化工股份有限公司	"SHANXI YONGDONG CHEMISTRY INDUSTRY CO.,LTD."	山西省运城市稷山县西社镇高渠村	002753	永东股份	2015-05-19	"375,438,464"	"242,547,840"				0	0	华北	山西	运城市	C 制造业	www.sxydhg.com
中小板	北京奥赛康药业股份有限公司	"BEIJING AOSAIKANG PHARMACEUTICAL CO.,LTD"	北京市丰台区南四环西路188号七区28号楼	002755	奥赛康	2015-05-15	"928,160,351"	"172,272,375"				0	0	华北	北京	北京市	C 制造业	www.ask-pharm.com
中小板	永兴特种材料科技股份有限公司	"Yongxing Special Materials Technology Co.,Ltd."	浙江省湖州市杨家埠	002756	永兴材料	2015-05-15	"392,701,262"	"243,793,672"				0	0	华东	浙江	湖州市	C 制造业	www.yongxingbxg.com
中小板	南兴装备股份有限公司	"Nanxing Machinery Co., Ltd."	广东省东莞市厚街镇科技工业园南兴路	002757	南兴股份	2015-05-27	"295,468,065"	"241,119,460"				0	0	华南	广东	东莞市	C 制造业	www.nanxing.com.cn
中小板	浙江华通医药股份有限公司	"Zhejiang Huatong Pharmaceutical Co., Ltd."	浙江省绍兴市柯桥区轻纺城大道1605号	002758	华通医药	2015-05-27	"487,987,374"	"195,021,937"				0	0	华东	浙江	绍兴市	F 批发零售	www.sxhtyy.net
中小板	广东天际电器股份有限公司	"GUANGDONG TONZE ELECTRIC CO.,LTD."	广东省汕头市潮汕路金园工业城12-12片区	002759	天际股份	2015-05-28	"402,152,567"	"402,152,567"				0	0	华南	广东	汕头市	C 制造业	www.tonze.com
中小板	安徽省凤形耐磨材料股份有限公司	"Anhui Fengxing Wear Resistant Materials Co., Ltd."	安徽省宁国市经济技术开发区东城大道北侧	002760	凤形股份	2015-06-11	"88,000,000"	"76,106,922"				0	0	华东	安徽	宣城市	C 制造业	www.fengxing.com/zoujinfengxing/
中小板	多喜爱集团股份有限公司	"Dohia Group Co., Ltd."	湖南省长沙市岳麓区麓谷大道627号长海创业基地南二层	002761	多喜爱	2015-06-10	"1,081,340,098"	"242,022,804"				0	0	华中	湖南	长沙市	E 建筑业	www.dohia.com
中小板	金发拉比妇婴童用品股份有限公司	"JINFA LABI MATERNITY & BABY ARTICLES CO.,LTD."	广东省汕头市金平区鮀浦鮀济南路107号	002762	金发拉比	2015-06-10	"354,025,000"	"192,644,463"				0	0	华南	广东	汕头市	C 制造业	www.stjinfa.com
中小板	深圳汇洁集团股份有限公司	"ShenZhen HuiJie Group Co., Ltd."	广东省深圳市福田区深南大道1006号深圳国际创新中心A栋31-32层	002763	汇洁股份	2015-06-10	"411,285,000"	"192,647,275"				0	0	华南	广东	深圳市	C 制造业	www.huijiegroup.com
中小板	蓝黛科技集团股份有限公司	"Landai Technology Group Corp., Ltd."	重庆市璧山区璧泉街道剑山路100号	002765	蓝黛科技	2015-06-12	"575,175,290"	"369,109,135"				0	0	西南	重庆	重庆市	C 制造业	www.cqld.com
中小板	深圳市索菱实业股份有限公司	"Shenzhen Soling Industrial Co.,Ltd."	广东省深圳市南山区南头街道安乐社区关口二路15号智恒产业园19栋2层	002766	ST索菱	2015-06-11	"421,754,014"	"259,642,844"				0	0	华南	广东	深圳市	C 制造业	www.szsoling.com
中小板	杭州先锋电子技术股份有限公司	"HANGZHOU INNOVER TECHNOLOGY CO., LTD."	浙江省杭州市滨江区滨安路1186-1号	002767	先锋电子	2015-06-12	"150,000,000"	"125,047,856"				0	0	华东	浙江	杭州市	C 制造业	www.innover.com.cn
中小板	青岛国恩科技股份有限公司	"QINGDAO GON TECHNOLOGY CO., LTD."	山东省青岛市城阳区棘洪滩街道青大工业园2号路	002768	国恩股份	2015-06-30	"271,250,000"	"176,714,506"				0	0	华东	山东	青岛市	C 制造业	www.qdgon.com
中小板	深圳市普路通供应链管理股份有限公司	"Shenzhen Prolto Supply Chain Management Co., Ltd."	广东省深圳市福田区深南大道1006号深圳国际创新中心A栋21楼	002769	普路通	2015-06-29	"373,318,054"	"261,765,297"				0	0	华南	广东	深圳市	L 商务服务	www.prolto.com
中小板	河南科迪乳业股份有限公司	"HENAN KEDI DAIRY CO.,LTD."	河南省虞城县产业集聚区工业大道18号	002770	ST科迪	2015-06-30	"1,094,867,797"	"602,505,972"				0	0	华中	河南	商丘市	C 制造业	www.kedidairy.com
中小板	北京真视通科技股份有限公司	Beijing Transtrue Technology Inc.	北京市丰台区科学城航路9号10层1002号[园区]	002771	真视通	2015-06-29	"209,764,100"	"148,872,587"				0	0	华北	北京	北京市	I 信息技术	www.bjzst.cn
中小板	天水众兴菌业科技股份有限公司	"Tianshui Zhongxing Bio-technology Co., Ltd."	甘肃省天水市麦积区国家农业科技园区	002772	众兴菌业	2015-06-26	"367,714,947"	"254,878,819"				0	0	西北	甘肃	天水市	A 农林牧渔	www.tszxjy.cn
中小板	成都康弘药业集团股份有限公司	"Chengdu Kanghong Pharmaceutical Group Co., Ltd"	四川省成都市金牛区蜀西路36号	002773	康弘药业	2015-06-26	"921,554,975"	"681,650,495"				0	0	西南	四川	成都市	C 制造业	www.cnkh.com
中小板	快意电梯股份有限公司	"IFE Elevators Co.,LTD."	广东省东莞市清溪镇谢坑村金龙工业区	002774	快意电梯	2017-03-24	"339,290,900"	"279,861,601"				0	0	华南	广东	东莞市	C 制造业	www.ifelift.com
中小板	深圳文科园林股份有限公司	"Shenzhen Wenke Landscape Co., Ltd."	广东省深圳市福田区深南大道1006号深圳国际创新中心（福田科技广场）A栋35、36层	002775	文科园林	2015-06-29	"512,760,300"	"413,948,225"				0	0	华南	广东	深圳市	E 建筑业	www.wkyy.com
中小板	广东柏堡龙股份有限公司	"GUANGDONG BOBAOLON CO.,LTD."	广东省普宁市流沙东街道新坛村新美路南侧大德北路西	002776	柏堡龙	2015-06-26	"537,989,106"	"339,358,422"				0	0	华南	广东	揭阳市	M 科研服务	www.bobaolon.net
中小板	四川久远银海软件股份有限公司	"Sichuan Jiuyuan Yinhai Software Co.,Ltd"	四川省成都市高新区科园一路3号2幢	002777	久远银海	2015-12-31	"314,023,876"	"272,168,031"				0	0	西南	四川	成都市	I 信息技术	www.yinhai.com
中小板	江苏高科石化股份有限公司	"JIANGSU GAOKE PETROCHEMICAL CO., LTD"	江苏省宜兴市徐舍镇鲸塘工业集中区	002778	高科石化	2016-01-06	"89,109,500"	"89,109,500"				0	0	华东	江苏	无锡市	C 制造业	www.jsgaoke.com
中小板	浙江中坚科技股份有限公司	"ZHEJIANG ZHONGJIAN TECHNOLOGY CO.,LTD"	浙江省永康市经济开发区名园南大道10号	002779	中坚科技	2015-12-09	"132,000,000"	"118,434,525"				0	0	华东	浙江	金华市	C 制造业	www.topsunpower.cc
中小板	北京三夫户外用品股份有限公司	"Beijing Sanfo Outdoor Products Co., Ltd"	北京市西城区马甸南村4号楼-5号（德胜园区）	002780	三夫户外	2015-12-09	"145,368,643"	"108,663,920"				0	0	华北	北京	北京市	F 批发零售	www.sanfo.com
中小板	深圳市奇信集团股份有限公司	"SHENZHEN QIXIN  GROUP CO., LTD."	广东省深圳市宝安区新安街道海旺社区宝兴路6号海纳百川总部大厦B座12层-16层	002781	奇信股份	2015-12-22	"225,000,000"	"208,178,522"				0	0	华南	广东	深圳市	E 建筑业	www.qxzs.com
